31.05.17 07:10:55,968 	 0,000000 	 111,225581 	 28,761672 
31.05.17 07:10:56,968 	 0,000000 	 111,234871 	 28,785639 
31.05.17 07:10:57,968 	 0,000000 	 111,243981 	 28,809145 
31.05.17 07:10:58,968 	 0,000000 	 111,253866 	 28,834648 
31.05.17 07:10:59,968 	 0,000000 	 111,262857 	 28,857847 
31.05.17 07:11:00,968 	 0,000000 	 111,272385 	 28,882429 
31.05.17 07:11:01,968 	 0,000000 	 111,281495 	 28,905936 
31.05.17 07:11:02,968 	 0,000000 	 111,290665 	 28,929596 
31.05.17 07:11:03,968 	 0,000000 	 111,299240 	 28,951720 
31.05.17 07:11:04,968 	 0,000000 	 111,307934 	 28,974152 
31.05.17 07:11:05,968 	 0,000000 	 111,317164 	 28,997967 
31.05.17 07:11:06,968 	 0,000000 	 111,325976 	 29,020706 
31.05.17 07:11:07,968 	 0,000000 	 111,334670 	 29,043138 
31.05.17 07:11:08,968 	 0,000000 	 111,343423 	 29,065724 
31.05.17 07:11:09,968 	 0,000000 	 111,352355 	 29,088771 
31.05.17 07:11:10,968 	 0,000000 	 111,361645 	 29,112740 
31.05.17 07:11:11,968 	 0,000000 	 111,370279 	 29,135019 
31.05.17 07:11:12,968 	 0,000000 	 111,378854 	 29,157145 
31.05.17 07:11:13,968 	 0,000000 	 111,387905 	 29,180499 
31.05.17 07:11:14,968 	 0,000000 	 111,397492 	 29,205237 
31.05.17 07:11:15,968 	 0,000000 	 111,405828 	 29,226749 
31.05.17 07:11:16,968 	 0,000000 	 111,416070 	 29,253177 
31.05.17 07:11:17,968 	 0,000000 	 111,425597 	 29,277762 
31.05.17 07:11:18,968 	 0,000000 	 111,435244 	 29,302655 
31.05.17 07:11:19,968 	 0,000000 	 111,445188 	 29,328315 
31.05.17 07:11:20,968 	 0,000000 	 111,455073 	 29,353823 
31.05.17 07:11:21,968 	 0,000000 	 111,465077 	 29,379638 
31.05.17 07:11:22,968 	 0,000000 	 111,474485 	 29,403916 
31.05.17 07:11:23,968 	 0,000000 	 111,484251 	 29,429117 
31.05.17 07:11:24,968 	 0,000000 	 111,494492 	 29,455547 
31.05.17 07:11:25,968 	 0,000000 	 111,504020 	 29,480133 
31.05.17 07:11:26,968 	 0,000000 	 111,512773 	 29,502722 
31.05.17 07:11:27,968 	 0,000000 	 111,521646 	 29,525619 
31.05.17 07:11:28,968 	 0,000000 	 111,530280 	 29,547901 
31.05.17 07:11:29,968 	 0,000000 	 111,538616 	 29,569414 
31.05.17 07:11:30,968 	 0,000000 	 111,547191 	 29,591543 
31.05.17 07:11:31,968 	 0,000000 	 111,556182 	 29,614747 
31.05.17 07:11:32,968 	 0,000000 	 111,565591 	 29,639027 
31.05.17 07:11:33,968 	 0,000000 	 111,574582 	 29,662232 
31.05.17 07:11:34,968 	 0,000000 	 111,584407 	 29,687588 
31.05.17 07:11:35,968 	 0,000000 	 111,593339 	 29,710639 
31.05.17 07:11:36,968 	 0,000000 	 111,602509 	 29,734306 
31.05.17 07:11:37,968 	 0,000000 	 111,612037 	 29,758894 
31.05.17 07:11:38,968 	 0,000000 	 111,620909 	 29,781792 
31.05.17 07:11:39,968 	 0,000000 	 111,629663 	 29,804383 
31.05.17 07:11:40,968 	 0,000000 	 111,638654 	 29,827589 
31.05.17 07:11:41,968 	 0,000000 	 111,647407 	 29,850180 
31.05.17 07:11:42,968 	 0,000000 	 111,656220 	 29,872925 
31.05.17 07:11:43,968 	 0,000000 	 111,665450 	 29,896746 
31.05.17 07:11:44,968 	 0,000000 	 111,674620 	 29,920414 
31.05.17 07:11:45,968 	 0,000000 	 111,684088 	 29,944850 
31.05.17 07:11:46,968 	 0,000000 	 111,693139 	 29,968211 
31.05.17 07:11:47,968 	 0,000000 	 111,703262 	 29,994338 
31.05.17 07:11:48,968 	 0,000000 	 111,712134 	 30,017237 
31.05.17 07:11:49,968 	 0,000000 	 111,721543 	 30,041520 
31.05.17 07:11:50,968 	 0,000000 	 111,731725 	 30,067802 
31.05.17 07:11:51,968 	 0,000000 	 111,742205 	 30,094852 
31.05.17 07:11:52,968 	 0,000000 	 111,752030 	 30,120211 
31.05.17 07:11:53,968 	 0,000000 	 111,761081 	 30,143573 
31.05.17 07:11:54,968 	 0,000000 	 111,770787 	 30,168626 
31.05.17 07:11:55,968 	 0,000000 	 111,780791 	 30,194447 
31.05.17 07:11:56,968 	 0,000000 	 111,790080 	 30,218424 
